ERG.site,Stn Id,Stn Name,CIMIS Region,Date,Jul,Precip,max.temp,min.temp,avg.temp,RH.max,RH.min,RH.avg,wind.speed
Sheephole Valley,233,Joshua Tree,San Bernardino,01/04/2012,4,0,24.9,3.3,11.9,33,9,19,1
Sheephole Valley,233,Joshua Tree,San Bernardino,01/05/2012,5,0,21.2,3.4,10.5,29,11,21,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,01/06/2012,6,0,22.7,1.2,10.8,38,13,24,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,01/07/2012,7,0,19.2,-0.3,10.1,50,14,23,2
Sheephole Valley,233,Joshua Tree,San Bernardino,01/08/2012,8,0,14.8,3.6,10,28,13,19,2.8
Sheephole Valley,233,Joshua Tree,San Bernardino,01/09/2012,9,0,17.9,0.5,8.7,42,17,25,1
Sheephole Valley,233,Joshua Tree,San Bernardino,01/10/2012,10,0,17.2,0.2,8,54,20,33,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,01/11/2012,11,0,18.6,2.1,9,47,18,31,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,01/12/2012,12,0,16.7,-1.1,7.6,36,9,20,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,1/13/2012,13,0,17.5,-4.2,5.6,24,7,13,1
Sheephole Valley,233,Joshua Tree,San Bernardino,1/14/2012,14,0,16.7,-2.4,6.2,18,7,12,1
Sheephole Valley,233,Joshua Tree,San Bernardino,1/15/2012,15,0,17.3,0.4,9,52,13,34,3.3
Sheephole Valley,233,Joshua Tree,San Bernardino,1/16/2012,16,0,16.5,1,10.1,68,23,43,3.4
Sheephole Valley,233,Joshua Tree,San Bernardino,1/17/2012,17,0,13.3,-4.7,4.3,86,20,45,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,1/18/2012,18,0,15.6,-4.1,5.7,57,18,33,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,1/19/2012,19,0,22.1,-2.2,8.3,33,9,19,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,1/20/2012,20,0.1,20.4,2.7,12.5,43,13,23,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,1/21/2012,21,2.2,17.5,7.1,13.7,65,23,42,6.3
Sheephole Valley,233,Joshua Tree,San Bernardino,1/22/2012,22,0,14.4,-0.5,6.9,54,18,31,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,1/23/2012,23,0.2,16.7,1.8,8.9,74,23,55,3.3
Sheephole Valley,233,Joshua Tree,San Bernardino,1/24/2012,24,0,14.7,4,9.7,77,24,43,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,1/25/2012,25,0,20.4,3.1,11.9,53,23,32,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,1/26/2012,26,0,25.9,3.2,13.9,66,16,34,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,1/27/2012,27,0,17.7,4.3,12.6,59,21,36,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,1/28/2012,28,0,17.1,3.7,9.9,22,8,13,2
Sheephole Valley,233,Joshua Tree,San Bernardino,1/29/2012,29,0,19.9,-2.9,7.8,16,6,11,1
Sheephole Valley,233,Joshua Tree,San Bernardino,1/30/2012,30,0,19.3,-2.7,8.7,25,7,13,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,1/31/2012,31,0,20.9,1.7,10.9,29,13,20,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,02/01/2012,32,0,21.4,1.7,11.7,37,12,23,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,02/02/2012,33,0,15.6,1,8.9,57,13,27,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,02/03/2012,34,0,14.6,-0.9,7.1,38,15,22,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,02/04/2012,35,0,15.7,-3,6.3,50,21,32,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,02/05/2012,36,0,17.2,-1.2,7.8,52,18,30,1
Sheephole Valley,233,Joshua Tree,San Bernardino,02/06/2012,37,0,16.6,-0.1,8.3,45,15,25,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,02/07/2012,38,0,14.8,3.7,9.3,34,18,25,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,02/08/2012,39,0,19.2,5,11.4,42,20,30,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,02/09/2012,40,0,23.6,2.8,12.4,52,14,28,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,02/10/2012,41,0,24.4,2.7,14.6,38,12,23,1.5
Sheephole Valley,233,Joshua Tree,San Bernardino,02/11/2012,42,0,19.7,4.5,13,71,20,35,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,02/12/2012,43,0,17.7,0.7,9.6,74,25,47,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,2/13/2012,44,1.6,15.4,2.5,8.7,76,36,53,4.1
Sheephole Valley,233,Joshua Tree,San Bernardino,2/14/2012,45,0,14.9,-1.8,6.5,81,26,48,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,2/15/2012,46,10.2,12.9,0.3,5.3,92,36,67,2.8
Sheephole Valley,233,Joshua Tree,San Bernardino,2/16/2012,47,0,14.3,4.3,8.4,81,29,53,3
Sheephole Valley,233,Joshua Tree,San Bernardino,2/17/2012,48,0,17.9,1.5,9.6,61,13,34,1.5
Sheephole Valley,233,Joshua Tree,San Bernardino,2/18/2012,49,0,19.1,0,10.2,66,18,35,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,2/19/2012,50,0,14.8,0.5,8.3,74,25,44,2.9
Sheephole Valley,233,Joshua Tree,San Bernardino,2/20/2012,51,0,14,-1.9,5.9,78,28,48,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,2/21/2012,52,0,18.8,-0.9,9.5,75,15,34,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,2/22/2012,53,0,24.4,5.3,14.5,55,13,30,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,2/23/2012,54,0.5,24.4,4.7,14.8,39,12,23,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,2/24/2012,55,0,22.4,3.2,12.6,57,9,24,1.1
Sheephole Valley,233,Joshua Tree,San Bernardino,2/25/2012,56,0,25.1,2.6,14.5,48,6,21,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,2/26/2012,57,0,18.5,2.6,11.6,37,7,17,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,2/27/2012,58,0,13.7,4.2,9.3,59,30,41,3.9
Sheephole Valley,233,Joshua Tree,San Bernardino,2/28/2012,59,0,14.8,1.1,7.4,60,20,38,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,2/29/2012,60,0,17.8,-0.8,7.9,65,21,42,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,03/01/2012,61,0,21,-0.6,10.8,81,7,34,3.2
Sheephole Valley,233,Joshua Tree,San Bernardino,03/02/2012,62,0,13.6,2.9,8.7,48,5,18,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,03/03/2012,63,0,20.1,-2.1,9.3,25,9,14,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,03/04/2012,64,0,23.7,2.4,13.1,31,10,18,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,03/05/2012,65,0,24.5,5.8,15.2,32,10,19,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,03/06/2012,66,0.7,22.4,5.3,14.7,55,7,21,6.4
Sheephole Valley,233,Joshua Tree,San Bernardino,03/07/2012,67,0,12.1,0.2,6.6,38,13,19,3.8
Sheephole Valley,233,Joshua Tree,San Bernardino,03/08/2012,68,0,19.4,2.3,10.8,22,10,15,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,03/09/2012,69,0,22.9,1.4,11.9,28,9,16,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,03/10/2012,70,0,23.8,1.2,14.3,25,9,14,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,03/11/2012,71,0,24,7.6,16.5,34,9,16,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,03/12/2012,72,0,24.5,3.3,14.7,50,13,26,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,3/13/2012,73,0,22.9,5.1,15.1,49,14,25,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,3/14/2012,74,0,24.1,3.2,14.2,52,14,28,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,3/15/2012,75,0,25.8,5.8,16.1,46,16,28,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,3/16/2012,76,0,25.5,6.3,16.9,61,14,32,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,3/17/2012,77,2.3,18.2,4.3,11.5,78,27,51,5.9
Sheephole Valley,233,Joshua Tree,San Bernardino,3/18/2012,78,0.3,10.3,2.1,5.7,67,33,53,5.7
Sheephole Valley,233,Joshua Tree,San Bernardino,3/19/2012,79,0,13.5,-2.1,6.6,77,16,36,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,3/20/2012,80,0,19,-0.9,9.4,70,13,30,1.2
Sheephole Valley,233,Joshua Tree,San Bernardino,3/21/2012,81,0,24.4,4.5,14.4,54,14,28,1.4
Sheephole Valley,233,Joshua Tree,San Bernardino,3/22/2012,82,0,27.8,6.7,18.2,58,13,29,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,3/23/2012,83,0,26.5,9.7,18.8,40,14,27,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,3/24/2012,84,0,23.9,8.7,17,55,15,31,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,3/25/2012,85,1.3,21.1,5.3,14.5,72,18,33,3.9
Sheephole Valley,233,Joshua Tree,San Bernardino,3/26/2012,86,0,19,2.2,11.4,82,26,45,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,3/27/2012,87,0,23.3,2.9,14.1,73,14,32,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,3/28/2012,88,0,24.5,3.9,15.7,47,10,25,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,3/29/2012,89,0,25.9,6,16.6,64,18,35,1.5
Sheephole Valley,233,Joshua Tree,San Bernardino,3/30/2012,90,0,28.7,7.7,19.2,64,17,32,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,3/31/2012,91,0,27,12.2,19.6,53,8,20,4.3
Sheephole Valley,233,Joshua Tree,San Bernardino,04/01/2012,92,0,17.9,5.3,12.1,67,18,32,4.2
Sheephole Valley,233,Joshua Tree,San Bernardino,04/02/2012,93,0,20.4,5.7,13.4,35,11,18,3.5
Sheephole Valley,233,Joshua Tree,San Bernardino,04/03/2012,94,0,25.3,3.3,15.4,35,9,17,1.3
Sheephole Valley,233,Joshua Tree,San Bernardino,04/04/2012,95,0,27.7,8.3,18,40,7,20,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,04/05/2012,96,0,24.3,6.9,14.2,45,7,26,3
Sheephole Valley,233,Joshua Tree,San Bernardino,04/06/2012,97,0,18.9,4.2,10.5,36,5,14,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,04/07/2012,98,0,23.8,1.4,13.1,17,4,9,1.5
Sheephole Valley,233,Joshua Tree,San Bernardino,04/08/2012,99,0,28.7,5.3,18.1,19,5,10,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,04/09/2012,100,0,28.6,9.2,20.1,26,7,13,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,04/10/2012,101,0,27.8,11.5,20.1,34,10,17,3
Sheephole Valley,233,Joshua Tree,San Bernardino,04/11/2012,102,0,17.4,7.8,13.1,55,31,40,5.8
Sheephole Valley,233,Joshua Tree,San Bernardino,04/12/2012,103,0,20.2,2.6,12.1,70,16,37,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,4/13/2012,104,0.9,17.5,4.5,9.7,79,27,52,3.9
Sheephole Valley,233,Joshua Tree,San Bernardino,4/14/2012,105,0,15.3,4.2,9.3,68,30,46,4.2
Sheephole Valley,233,Joshua Tree,San Bernardino,4/15/2012,106,0,22.7,1.5,13.6,75,17,36,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,4/16/2012,107,0,26.4,5.4,17,66,13,27,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,4/17/2012,108,0,29.7,7.5,20.6,47,12,22,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,4/18/2012,109,0,31.3,9.9,22.1,39,9,20,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,4/19/2012,110,0,31.5,11.8,23,54,12,22,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,4/20/2012,111,0,33,13.5,24.6,35,11,19,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,4/21/2012,112,0,35.9,14.2,27,39,10,19,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,4/22/2012,113,0,36.4,15.5,27.3,41,6,17,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,4/23/2012,114,0,33.2,15.3,24.2,39,12,22,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,4/24/2012,115,0,31.4,12.1,22.8,49,7,20,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,4/25/2012,116,0,30.5,16.3,23.6,42,14,22,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,4/26/2012,117,0.2,22,10.4,16.4,75,33,48,4.4
Sheephole Valley,233,Joshua Tree,San Bernardino,4/27/2012,118,0.1,26.8,7,18.1,80,20,36,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,4/28/2012,119,0,29.3,10.9,21.1,48,8,18,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,4/29/2012,120,0,30.2,10.2,21.8,27,9,15,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,4/30/2012,121,0,31.7,12.9,23.6,41,11,19,3.2
Sheephole Valley,233,Joshua Tree,San Bernardino,05/01/2012,122,0,30.6,14.1,22.7,39,14,23,2.8
Sheephole Valley,233,Joshua Tree,San Bernardino,05/02/2012,123,0,28.6,12.2,20.2,51,14,31,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,05/03/2012,124,0,30.4,10.2,20.5,57,11,27,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,05/04/2012,125,0,29.7,9,20.2,56,10,27,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,05/05/2012,126,0,28.4,9.4,20.2,48,10,18,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,05/06/2012,127,0,29.1,9.4,21.2,24,6,,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,05/07/2012,128,0,29.1,13.5,22.7,21,4,,2.9
Sheephole Valley,233,Joshua Tree,San Bernardino,05/08/2012,129,0,29.2,13.2,22.1,23,5,,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,05/09/2012,130,0,33.7,12.8,25.5,22,7,11,2
Sheephole Valley,233,Joshua Tree,San Bernardino,05/10/2012,131,0,33.4,14.7,25.3,27,8,14,3.1
Sheephole Valley,233,Joshua Tree,San Bernardino,05/11/2012,132,0,33.7,11.7,24.7,27,8,15,2
Sheephole Valley,233,Joshua Tree,San Bernardino,05/12/2012,133,0,35.1,12.9,25.5,34,8,15,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/13/2012,134,0,36.7,14,27.3,20,7,11,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,5/14/2012,135,0,36.5,15.8,27.5,14,5,,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,5/15/2012,136,0,33.6,13.7,24.5,20,5,,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/16/2012,137,0,37.8,11.9,27.1,28,6,12,2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/17/2012,138,0,36.8,14.4,27.5,27,8,13,3.9
Sheephole Valley,233,Joshua Tree,San Bernardino,5/18/2012,139,0,29.8,15.3,23.3,42,10,18,3.1
Sheephole Valley,233,Joshua Tree,San Bernardino,5/19/2012,140,0,33.2,12.9,24.8,27,8,15,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,5/20/2012,141,0,36.3,15,27.4,28,8,14,2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/21/2012,142,0,38.1,16.6,28.8,30,8,14,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,5/22/2012,143,0,37.8,14.2,27.8,27,7,14,2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/23/2012,144,0,33.7,18.6,26,31,10,16,4.4
Sheephole Valley,233,Joshua Tree,San Bernardino,5/24/2012,145,0,33,16.9,24.9,36,9,18,3.1
Sheephole Valley,233,Joshua Tree,San Bernardino,5/25/2012,146,0,25.5,9.8,18.1,47,17,32,4.7
Sheephole Valley,233,Joshua Tree,San Bernardino,5/26/2012,147,0,22.4,8.4,15,57,19,34,3.4
Sheephole Valley,233,Joshua Tree,San Bernardino,5/27/2012,148,0,26.8,10.4,19.1,42,11,22,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,5/28/2012,149,0,31.6,9.5,22.5,38,9,18,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,5/29/2012,150,0,34.1,13.7,24.8,34,7,15,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,5/30/2012,151,0,34.5,11.3,25,26,6,14,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,5/31/2012,152,0,38.7,17.3,29.2,23,6,11,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,06/01/2012,153,0,40.3,17.8,30.6,18,5,9,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,06/02/2012,154,0,37.1,15.7,27.9,27,5,12,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,06/03/2012,155,0,35.2,14.1,26.9,33,8,18,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,06/04/2012,156,0.1,34.4,16.9,26.8,41,11,20,3.7
Sheephole Valley,233,Joshua Tree,San Bernardino,06/05/2012,157,0,28.7,12.9,20.6,68,11,29,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,06/06/2012,158,0,30,12.8,22,35,8,15,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,06/07/2012,159,0,34.6,12.9,25.9,26,6,12,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,06/08/2012,160,0,35,15.6,27.1,31,11,17,3.2
Sheephole Valley,233,Joshua Tree,San Bernardino,06/09/2012,161,0,34.7,15.8,26.2,32,10,19,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,06/10/2012,162,0,32.8,14.9,24.6,34,5,11,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,06/11/2012,163,0,36.3,14.3,27.2,18,5,,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,06/12/2012,164,0,38,16,29,24,7,12,2
Sheephole Valley,233,Joshua Tree,San Bernardino,6/13/2012,165,0,37.2,15.6,28,19,6,11,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/14/2012,166,0,35.8,15.3,27.2,26,7,14,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,6/15/2012,167,0,35.2,16.6,26.7,36,8,17,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/16/2012,168,0,35,16.1,26.5,26,6,14,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/17/2012,169,0,39.4,16.4,30.1,22,8,11,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/18/2012,170,0.3,38.3,19,29.8,17,5,9,4.7
Sheephole Valley,233,Joshua Tree,San Bernardino,6/19/2012,171,0.1,39.7,15.2,28.4,21,4,10,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,6/20/2012,172,0,39.5,14.6,29.5,27,6,11,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,6/21/2012,173,0,37.4,17.6,28.9,29,8,14,2.9
Sheephole Valley,233,Joshua Tree,San Bernardino,6/22/2012,174,0,35.8,17.3,26.7,26,5,13,2.8
Sheephole Valley,233,Joshua Tree,San Bernardino,6/23/2012,175,0,35.2,12.8,25.8,30,8,14,2.9
Sheephole Valley,233,Joshua Tree,San Bernardino,6/24/2012,176,0,36,14.2,26.7,31,8,17,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,6/25/2012,177,0,36.7,16.3,27.7,22,5,11,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/26/2012,178,0,36.7,15.2,26.9,20,5,11,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,6/27/2012,179,0,38.9,17.6,29.2,22,6,11,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,6/28/2012,180,0,39.3,23,32,18,8,11,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,6/29/2012,181,0,38.7,18.2,29.6,23,4,9,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,6/30/2012,182,0,37.6,15.1,28.2,24,4,11,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,07/01/2012,183,0,37.9,20.4,28.9,29,8,15,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,07/02/2012,184,0,37.2,16.6,28.6,37,7,20,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,07/03/2012,185,0,35.8,19.2,28.4,48,19,30,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,07/04/2012,186,0.9,32.2,20.8,26.3,77,23,45,2.9
Sheephole Valley,233,Joshua Tree,San Bernardino,07/05/2012,187,0,35.1,19.8,28.5,57,13,28,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,07/06/2012,188,0,37.3,19.4,29.5,46,10,22,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,07/07/2012,189,0,38.9,17.9,30.4,17,7,11,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,07/08/2012,190,0,40.4,19.1,31.6,20,6,11,2
Sheephole Valley,233,Joshua Tree,San Bernardino,07/09/2012,191,0,41.7,21.4,33.1,26,8,13,2
Sheephole Valley,233,Joshua Tree,San Bernardino,07/10/2012,192,0,43.3,22.6,34.6,23,9,13,2
Sheephole Valley,233,Joshua Tree,San Bernardino,07/11/2012,193,0,42.6,23.6,34.4,23,10,15,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,07/12/2012,194,2.3,36,22.9,30.3,59,20,34,3
Sheephole Valley,233,Joshua Tree,San Bernardino,7/13/2012,195,9,31.4,20.5,25.1,86,45,68,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,7/14/2012,196,0,34.9,21.6,27.7,89,28,56,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,7/15/2012,197,0,35.2,21.5,28.6,81,12,36,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,7/16/2012,198,0,34.4,19.7,27.9,29,6,13,3.2
Sheephole Valley,233,Joshua Tree,San Bernardino,7/17/2012,199,0,33.3,15.8,26,30,9,14,2.8
Sheephole Valley,233,Joshua Tree,San Bernardino,7/18/2012,200,0,35.4,15.3,26.7,33,9,18,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,7/19/2012,201,0,38,18.4,29.7,34,12,20,2
Sheephole Valley,233,Joshua Tree,San Bernardino,7/20/2012,202,0,38.9,21.6,31.4,41,15,23,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,7/21/2012,203,0,39.7,22.5,32.5,41,14,23,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,7/22/2012,204,0,38.8,25.8,32.3,43,24,31,2.7
Sheephole Valley,233,Joshua Tree,San Bernardino,7/23/2012,205,0,37.1,26.2,32.2,46,24,31,3
Sheephole Valley,233,Joshua Tree,San Bernardino,7/24/2012,206,0,39,22.8,31.5,49,11,21,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,7/25/2012,207,0,38.7,19.3,30.3,20,7,11,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,7/26/2012,208,0,37.5,18.7,29.2,20,6,10,2.6
Sheephole Valley,233,Joshua Tree,San Bernardino,7/27/2012,209,0,38.4,15.7,28.2,19,3,9,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,7/28/2012,210,0,39.4,15.5,29.4,16,4,8,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,7/29/2012,211,0,38.4,20.7,30.4,55,15,26,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,7/30/2012,212,0,34.1,24,28.4,69,34,48,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,7/31/2012,213,0.8,25.4,20,23.3,94,67,,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,08/01/2012,214,0,32.1,18.8,26.3,94,42,58,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,08/02/2012,215,0,35.5,20.4,29.3,70,24,38,1.5
Sheephole Valley,233,Joshua Tree,San Bernardino,08/03/2012,216,0,37.6,22.1,30.5,49,21,30,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,08/04/2012,217,0,39.3,21.9,30.8,48,13,26,2
Sheephole Valley,233,Joshua Tree,San Bernardino,08/05/2012,218,0,39.5,20.9,31.5,43,11,23,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,08/06/2012,219,0,38.8,22.5,32.1,42,15,24,2
Sheephole Valley,233,Joshua Tree,San Bernardino,08/07/2012,220,0.4,39.5,23.4,32.2,38,13,25,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,08/08/2012,221,0,42,23,34.1,41,11,21,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,08/09/2012,222,0,41.8,24.5,33.9,36,13,23,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,08/10/2012,223,0,40.8,24.5,33.8,51,14,26,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,08/11/2012,224,0,40,25.5,32.2,42,18,28,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,08/12/2012,225,9.7,41.1,23.1,29.9,62,16,35,1.8
Sheephole Valley,233,Joshua Tree,San Bernardino,8/13/2012,226,0,40.8,22,31.7,65,12,31,1.6
Sheephole Valley,233,Joshua Tree,San Bernardino,8/14/2012,227,0,40.1,23.2,32.4,50,14,24,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,8/15/2012,228,0,38.9,22.6,31.1,53,18,31,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,8/16/2012,229,0,37.2,25,30.2,59,23,38,2.2
Sheephole Valley,233,Joshua Tree,San Bernardino,8/17/2012,230,0,33.9,23.2,28.5,67,39,51,2.3
Sheephole Valley,233,Joshua Tree,San Bernardino,8/18/2012,231,0,35.7,22.3,29.6,77,32,48,2.1
Sheephole Valley,233,Joshua Tree,San Bernardino,8/19/2012,232,4,37.3,22.9,30.5,58,26,40,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,8/20/2012,233,0,38.2,23.2,31,73,26,42,2.4
Sheephole Valley,233,Joshua Tree,San Bernardino,8/21/2012,234,0,36.8,24.1,31,61,27,40,2.5
Sheephole Valley,233,Joshua Tree,San Bernardino,8/22/2012,235,9.7,29.8,20.5,25.8,91,45,,1.9
Sheephole Valley,233,Joshua Tree,San Bernardino,8/23/2012,236,0,32.2,19.6,26.1,96,41,60,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,8/24/2012,237,0,36.2,20.1,29.2,65,22,35,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,8/25/2012,238,0,36.3,22.1,29.7,68,21,36,2
Sheephole Valley,233,Joshua Tree,San Bernardino,8/26/2012,239,0,37,20.7,29.1,49,10,22,2
Sheephole Valley,233,Joshua Tree,San Bernardino,8/27/2012,240,0,38.5,18,29,34,10,18,1.7
Sheephole Valley,233,Joshua Tree,San Bernardino,8/28/2012,241,0,38.6,20.3,30.3,39,12,21,1.8
